ID	Generation	male.no	Side	Pop.	individual	RawCoord1	RawCoord2	RawCoord3	RawCoord4	RawCoord5	RawCoord6	RawCoord7	RawCoord8	RawCoord9	RawCoord10	RawCoord11	RawCoord12	RawCoord13	RawCoord14	RawCoord15	RawCoord16	RawCoord17	RawCoord18	RawCoord19	RawCoord20	RawCoord21	RawCoord22	RawCoord23	RawCoord24	RawCoord25	RawCoord26	RawCoord27	RawCoord28	RawCoord29	RawCoord30	RawCoord31	RawCoord32	RawCoord33	RawCoord34	RawCoord35	RawCoord36	RawCoord37	RawCoord38	Centroid.Size	Log.Centroid.Size	ProcCoord1	ProcCoord2	ProcCoord3	ProcCoord4	ProcCoord5	ProcCoord6	ProcCoord7	ProcCoord8	ProcCoord9	ProcCoord10	ProcCoord11	ProcCoord12	ProcCoord13	ProcCoord14	ProcCoord15	ProcCoord16	ProcCoord17	ProcCoord18	ProcCoord19	ProcCoord20	ProcCoord21	ProcCoord22	ProcCoord23	ProcCoord24	ProcCoord25	ProcCoord26	ProcCoord27	ProcCoord28	ProcCoord29	ProcCoord30	ProcCoord31	ProcCoord32	ProcCoord33	ProcCoord34	ProcCoord35	ProcCoord36	ProcCoord37	ProcCoord38	CPN	TN	ICD	CIPD	DF	stCPN	stTN	stICD	stCIPD	stDF
FG_AC14_L	FG	14	L	AC	FG_AC14	3.66645	11.13572	3.34829	6.16631	6.49962	3.60585	8.27225	3.37859	8.68131	4.09067	7.69652	4.42398	7.37836	5.12091	6.31781	7.07535	9.40855	7.96923	11.24177	6.78748	13.0447	8.42375	14.71127	7.0602	12.83259	5.28757	12.02961	4.54519	13.81738	5.40878	17.43839	6.65113	17.28688	8.09044	15.87787	9.46915	13.22651	10.5903	20.607806621806674	3.025669966231113	-0.3001476847408302	0.27261307241981514	-0.354388298631116	0.03691733223820888	-0.22341232987806395	-0.110476870657891	-0.1402542727714283	-0.13526805369591494	-0.11506698054785389	-0.10435880792755768	-0.15963643373800387	-0.08066530951421787	-0.1694171052493957	-0.04477025011621094	-0.2049160642200729	0.057230173266091554	-0.04975724954673104	0.07583590075249844	0.028805899132596333	0.004824255781834638	0.12802639724904244	0.069104077090988	0.19721692388688616	-0.009296855056521669	0.09329318015218047	-0.0795246345789206	0.048995995447824986	-0.1088183847415008	0.14143765287941384	-0.08144154174446715	0.32472994018347606	-0.05028841467500292	0.3287345907308456	0.019868182890684788	0.27201592360134935	0.09700208094644286	0.15373991605988097	0.1715140473216414	5.0	2.83	193.37	25.55	3.96	-0.966742	0.1987746	-0.031027	0.2365561	0.0640902
FG_AC14_R	FG	14	R	AC	FG_AC14	14.86278	12.28717	15.99908	7.75713	12.87804	5.04516	11.15087	4.60579	10.7721	5.15121	11.59024	5.59058	11.72659	6.39357	12.63563	8.52981	9.31764	9.21159	7.71167	7.86318	5.9239	9.31764	4.37853	7.86318	6.30266	6.21176	7.242	5.49968	5.43908	6.25721	1.81807	7.19655	1.84837	8.56011	3.06043	10.13578	5.56028	11.42358	20.461222439427118	3.01853150651124	-0.29315100774476	0.25480236265974643	-0.3680367528235072	0.03897454123035324	-0.2276856234852385	-0.10657567659299311	-0.14545337693153965	-0.13542253419107186	-0.12464441383791489	-0.1104870374060595	-0.16260190837091928	-0.08555875213299764	-0.1657877545829959	-0.04585892296507963	-0.2008561522788256	0.06213292061698543	-0.03627459606151155	0.08103705000182043	0.03612790385957139	0.008425588909339551	0.12948422075036436	0.07156807781656319	0.19850279730447082	-0.0059371230658264995	0.09765506852149271	-0.07808807832127132	0.04883703258565167	-0.10873321802105432	0.13992524116012645	-0.07960233803560046	0.32038458987471224	-0.049452786648449536	0.32477168295503833	0.017097987660276273	0.2725147978461707	0.09908486528044093	0.156288251259613	0.172593073204879	5.0	2.83	193.37	25.55	3.96	-0.966742	0.1987746	-0.031027	0.2365561	0.0640902
FG_AC15_L	FG	15	L	AC	FG_AC15	5.34817	12.69624	3.98461	7.72682	6.95414	5.22697	8.68131	4.89365	9.12068	5.59058	8.16619	5.86329	7.93893	6.56022	7.0602	8.72677	10.63575	9.5449	12.04476	8.13589	13.48407	9.6055	15.39305	8.45406	13.68103	6.56022	12.74169	5.77239	14.59007	6.60568	18.27167	7.93893	17.7111	8.99948	16.4536	10.5903	14.05979	11.71144	20.28359430957598	3.009812397218856	-0.2696977014033219	0.2658301071558477	-0.3641108553845404	0.029749050447771833	-0.23239215643794142	-0.10928457277747734	-0.14958256642295026	-0.13521670366437588	-0.12417275080970672	-0.10350123583752188	-0.1694372319792603	-0.08482511362685781	-0.17670916228206762	-0.049395623046027494	-0.20775948521851417	0.06170253734551685	-0.02793858672108121	0.081951770416537	0.03331087129070125	0.005057025586625834	0.1120507455520234	0.06910806295931034	0.1992260491269357	0.002054942547511124	0.10477413692089306	-0.08126580450668469	0.054364094230217735	-0.1146767404933175	0.14959483960559813	-0.08408868482240564	0.3374940951438032	-0.03918932391612512	0.31592261246917785	0.015928870229935513	0.2631012791510485	0.10090095503741621	0.15196177316898724	0.16916048096431976	9.0	3.5	234.52	18.84	3.79	2.1888716	0.8033254	0.374053	-0.686586	-0.610803
FG_AC15_R	FG	15	R	AC	FG_AC15	14.62037	13.84769	16.46875	8.95403	13.86284	5.80269	12.37807	5.09061	11.89325	5.52998	12.57503	6.0754	12.60533	6.84809	12.93865	9.34794	9.22674	9.25704	8.21164	7.57532	6.65113	8.66616	4.98456	7.1511	7.19655	5.68149	8.15104	5.12091	6.25721	5.54513	2.49985	5.90875	2.5756	7.13595	3.54525	8.92373	5.62088	10.63575	20.572521390514552	3.0239562722597157	-0.30043775364482683	0.27756057385722815	-0.3652192943052368	0.03153837459273856	-0.2233030342790533	-0.10776818681543583	-0.14790055062626842	-0.13473657446983853	-0.12665742905424177	-0.11104288423191738	-0.16238115365527572	-0.08809287893028117	-0.1677388554640938	-0.05087124611319485	-0.19644964001899862	0.06836459098227049	-0.016452963187945674	0.08265692742991676	0.04111585950784638	0.006424344004069334	0.11112666852519834	0.06704560520751537	0.19935415760275915	0.0021466959666782623	0.09975954487189531	-0.08006466099115311	0.05641540113678252	-0.11198913803546705	0.14588291333336587	-0.08193495141254166	0.32580977414173723	-0.0454353421436191	0.31596976414119443	0.013547691002150503	0.2600662237574697	0.09514532840561042	0.15104036721769318	0.1675057316952715	9.0	3.5	234.52	18.84	3.79	2.1888716	0.8033254	0.374053	-0.686586	-0.610803
FG_AC16_L	FG	16	L	AC	FG_AC16	3.66645	11.71144	3.25738	6.71173	6.68143	4.7876	8.4086	4.727	8.66616	5.40878	7.77228	5.69664	7.43896	6.24206	6.18146	8.12074	9.34794	9.46915	11.10542	8.4389	12.54473	10.09033	14.55977	9.15098	12.89319	7.25715	12.37807	6.36327	14.02949	7.52987	17.7111	9.30249	17.18083	10.24183	15.42335	11.57509	12.77199	12.24172	20.65888977006012	3.028145724109121	-0.27811382015341957	0.25716135631016224	-0.362926596343074	0.02940147444055488	-0.22857926786993749	-0.10533532824279232	-0.14886018317127436	-0.13087730987576535	-0.12787869973665594	-0.10248496201263757	-0.16576423387587308	-0.07731148886683718	-0.17412993976274882	-0.04748950299836929	-0.20804642212179128	0.05665258761050083	-0.04267337526104708	0.07786715484225554	0.025701113278769977	0.006716995037953457	0.11452687435760804	0.06478643954347482	0.1961092339629038	-0.0055088318432553116	0.09350973353482381	-0.0718936034403512	0.057730446230440643	-0.10679513323036416	0.1500584368189909	-0.07412783906607247	0.34501323004577955	-0.03990709449184859	0.33265197233510535	0.010880321481705493	0.2682602394075798	0.09615371426625803	0.15341125832381963	0.16211105053542768	7.0	3.67	185.45	19.58	3.96	0.6110649	0.9567189	-0.108992	-0.584779	0.0640902
FG_AC16_R	FG	16	R	AC	FG_AC16	15.287	12.81744	15.90817	7.68137	12.34777	5.57543	10.72665	5.36332	10.40849	5.93905	11.22662	6.37842	11.45388	6.96929	12.59018	8.96918	9.27219	10.16608	7.74197	9.02978	6.13601	10.6509	4.28763	9.62066	5.9845	7.80258	6.56022	6.87839	4.77245	8.16619	1.49991	9.28734	1.78777	10.60545	3.48464	11.95385	5.9239	12.75684	20.68592020621298	3.0294532855669956	-0.28569087042587327	0.267281826466988	-0.3710802849485228	0.03207275158544627	-0.226353023278215	-0.10605304484147049	-0.1522942406956665	-0.13376263723876508	-0.13100832776814528	-0.11011460083220197	-0.16475334551869014	-0.08047907527410751	-0.16900583479206072	-0.05015182720955699	-0.20068410991647742	0.05649630620465927	-0.031277639688498976	0.076620632366448	0.028397573470727112	0.0063582266178215064	0.12177503061679586	0.06518594235711563	0.1975989645802572	-0.003554783679972494	0.09778507358116692	-0.0706703529270066	0.06055711969431042	-0.10791888308063685	0.1588495300339077	-0.06679482413131702	0.3253091916091996	-0.049725303742824356	0.32614477531168684	0.015519967763902992	0.26094375171880196	0.0975963493494461	0.15478666641529448	0.16209333024603442	7.0	3.67	185.45	19.58	3.96	0.6110649	0.9567189	-0.108992	-0.584779	0.0640902
FG_AC17_L	FG	17	L	AC	FG_AC17	2.89377	12.9235	2.3938	7.65107	5.54513	5.28757	7.1814	4.96941	7.51472	5.52998	6.75718	5.9845	6.52992	6.63598	5.59058	8.81767	9.06008	9.5449	10.34789	8.2874	11.95385	9.65096	13.46892	8.2874	11.72659	6.75718	11.02967	6.0148	12.54473	6.72688	16.5445	8.01469	16.25664	9.28734	14.86278	10.83271	12.04476	11.99931	20.281393932460414	3.009703910703115	-0.30073662859440436	0.28228105013167515	-0.3598050833687326	0.02777606162142293	-0.22123289631232435	-0.10846342916691451	-0.14332262709288146	-0.1347591789305533	-0.12334045110869596	-0.1095399556323667	-0.15739749245322898	-0.0823492473497382	-0.16423373199575905	-0.04900184284130645	-0.19584175989808905	0.06383480780675628	-0.021435816660765387	0.07662351573739358	0.03328067529420152	0.006683911606978749	0.12075424404778974	0.06281770410737994	0.1858920128392705	-0.013788289031104226	0.0906575922236011	-0.077178766016447	0.05170872511174497	-0.10890623525126304	0.13046757830134093	-0.08402857136866107	0.3344699251697846	-0.047320923432531	0.3287465299760714	0.01679160887637013	0.2707404013790591	0.10149886404860674	0.14062880314201642	0.1770289150843011	4.83	1.0	92.32	17.26	3.96	-1.100855	-1.452461	-1.025763	-0.903958	0.0640902
FG_AC17_R	FG	17	R	AC	FG_AC17	16.95357	12.04476	18.28682	7.01474	15.4688	4.24218	13.80223	3.80281	13.48407	4.22703	14.0901	4.86335	14.181	5.43908	14.96883	7.84803	11.24177	8.33285	10.27213	6.92384	8.51466	8.27225	7.13595	6.89354	9.04493	5.33302	9.81761	4.65124	8.10559	5.28757	4.15127	6.36327	4.37853	7.56017	5.74209	9.24189	8.36315	10.5903	20.23948412504991	3.007635356201652	-0.28045511870635514	0.2778099957676982	-0.36154180256733554	0.03359589282631241	-0.23086951303862296	-0.11178899380399482	-0.14996477517176188	-0.13854047157961985	-0.1329588843350822	-0.11856425208361324	-0.16094638570223727	-0.08533309548231663	-0.16368982199780066	-0.05663045701833212	-0.19524808754818593	0.0646444759053924	-0.009850475129166317	0.07724653109707363	0.033746144040450204	0.00475649556670555	0.1245834822403169	0.06596249023914116	0.18845458528054143	-0.006270474849255088	0.08949620584088358	-0.07748469974082912	0.04928811188138991	-0.10879108366186123	0.13571893577178748	-0.08258441644162512	0.33414130569065925	-0.04153252842662822	0.32656429026025857	0.01823579930870467	0.26438920256564574	0.10537795575083454	0.13914260062461464	0.1798908366262128	4.83	1.0	92.32	17.26	3.96	-1.100855	-1.452461	-1.025763	-0.903958	0.0640902
FG_AC18_L	FG	18	L	AC	FG_AC18	3.43919	12.62048	2.78771	7.90863	5.75724	5.30272	7.49956	4.96941	7.84803	5.62088	6.96929	6.0148	6.74203	6.59053	5.8936	8.66616	9.01463	9.43885	10.56	8.18134	12.01446	9.52975	13.75678	8.30255	11.89325	6.65113	11.30238	5.81784	12.81744	6.49962	16.75661	7.84803	16.01423	8.92373	15.13549	10.36304	12.74169	11.65084	19.79589550659083	2.9854746185644347	-0.3008441120357793	0.27120455332720755	-0.35977521811628077	0.038056846248999035	-0.22504044850748783	-0.10934899373104094	-0.13936841219106993	-0.13577469983342183	-0.11823525484525771	-0.10498773028745109	-0.16018891501955168	-0.0803165497048283	-0.16840786515122114	-0.050119759274698306	-0.19950567336037042	0.058886400241977215	-0.03838823791925581	0.08036389483920214	0.03225463454620146	0.008595424123386243	0.11283542226883646	0.06826606242816277	0.19355011276925393	-0.0030693283463505763	0.09075347654971165	-0.07568802513290085	0.056428928968869606	-0.11426883083778966	0.1363474905560651	-0.08842455205061979	0.34173681485819185	-0.04257859628704708	0.3104453293946039	0.01559887942055431	0.2742625454815358	0.09280667234291722	0.16113938175300516	0.17079833251374235	5.17	2.5	244.04	25.59	4.13	-0.832628	-0.098989	0.4677678	0.2420592	0.7389839
FG_AC18_R	FG	18	R	AC	FG_AC18	16.16573	12.84774	16.77176	7.83288	13.60527	5.45423	11.9084	5.07546	11.51449	5.63604	12.37807	5.9845	12.52958	6.65113	13.49922	8.84797	10.22668	9.68126	8.69647	8.4389	7.36321	9.72671	5.52998	8.62071	7.43896	6.84809	8.06014	6.15116	6.42387	6.84809	2.95437	7.62077	3.10588	9.09038	4.30278	10.6812	6.71173	11.89325	19.99697765126152	2.9955811446976766	-0.30609544488604906	0.2761546210466539	-0.36628649447159095	0.03065632808051552	-0.22324593353482536	-0.10648647612345577	-0.1412318204030381	-0.13547311938885134	-0.11829974098620875	-0.10998876120576115	-0.15910399212928944	-0.08750020064958744	-0.16263846915225924	-0.053473592326446696	-0.1976316649790237	0.06147026803965588	-0.0300618506677153	0.08323845771494057	0.03849396221050145	0.012344779779252357	0.11246660268914631	0.06833158259056216	0.1968931179898522	0.002393443920483393	0.0914431132706712	-0.0742129511271963	0.05640013236332638	-0.10511557414025624	0.14186485224452314	-0.08029813573570863	0.3188688585427282	-0.06269860595681251	0.3201427972713077	0.011202202139868056	0.270214510882546	0.09740341588694848	0.157807463745398	0.17205231745519678	5.17	2.5	244.04	25.59	4.13	-0.832628	-0.098989	0.4677678	0.2420592	0.7389839
FG_AC19_L	FG	19	L	AC	FG_AC19	3.7422	11.65084	2.83317	7.07535	6.12086	4.96941	7.89348	4.74215	8.10559	5.37847	7.19655	5.81784	6.96929	6.33296	5.9239	8.3783	9.04493	9.31764	10.6206	8.01469	12.07506	9.68126	14.02949	8.69647	12.30232	6.84809	11.74175	6.0451	13.43862	7.07535	17.25658	8.45406	16.74146	9.4237	15.10519	11.01451	12.27202	11.89325	20.098880764262784	3.000664130144643	-0.2763095098531728	0.2465425153791524	-0.36705332887784964	0.032516858250747446	-0.22807431700411498	-0.10355790535364702	-0.1439547698587673	-0.13262944187148532	-0.1271286385013152	-0.10376079779626704	-0.1669923701979148	-0.07312369570098655	-0.1728511112167604	-0.04567221570039877	-0.20307653682662433	0.06470219129745274	-0.04129971342994897	0.07883838098052265	0.02230944472063543	-6.87404091088575E-4	0.11016920077790905	0.06581502031196128	0.19546611793664584	-0.002059067560506493	0.09248057056005059	-0.07467076909543921	0.05697723511027274	-0.10814862897658911	0.15017803493167745	-0.07513453023055774	0.35035949724066906	-0.04664257820423526	0.3350992014917097	0.005903911700868236	0.2714629974187183	0.10007637759634602	0.14223799557818337	0.1716917790641501	7.83	3.5	224.33	32.19	3.79	1.2658547	0.8033254	0.2737428	1.1500677	-0.610803
FG_AC19_R	FG	19	R	AC	FG_AC19	15.80212	12.31747	16.4536	7.74197	12.63563	5.24212	11.01451	4.89365	10.7418	5.39362	11.54479	5.96935	11.7569	6.57538	12.75684	8.68131	9.5146	9.62066	8.02984	8.2268	6.52992	9.93882	4.74215	8.99948	6.43902	7.10565	7.02989	6.31781	5.19667	7.33291	1.80292	8.63586	2.16654	9.5449	3.6816	11.24177	6.24206	12.05991	20.5529597266543	3.023004956199495	-0.3042692003729301	0.26344356039056366	-0.37798977275651857	0.05069432752839256	-0.21876259729855752	-0.10429062511601817	-0.1445086554288322	-0.13602250486899187	-0.12680481861411202	-0.11465375271310384	-0.1598395244430439	-0.07968318565033174	-0.16434643247140052	-0.04872885920875179	-0.19256025467685806	0.06125583663086486	-0.028810456939441016	0.07599730494736333	0.02920103986463068	-0.004436769862180807	0.1168388599175155	0.0634368059140917	0.19355934233804808	0.0018817070655497425	0.09482241172236273	-0.07285735796592313	0.059236336128580216	-0.1050289500660087	0.15629800622763537	-0.07356185893291789	0.33069299767992455	-0.042850051659685466	0.32177107353755935	0.004021399579117374	0.2651325728415065	0.09921650785037445	0.1503390727439317	0.1621664661375962	7.83	3.5	224.33	32.19	3.79	1.2658547	0.8033254	0.2737428	1.1500677	-0.610803
FG_AC20_L	FG	20	L	AC	FG_AC20	4.98456	13.15076	3.84826	8.27225	6.99959	5.49968	8.71162	4.99971	9.13583	5.65119	8.24195	6.18146	8.13589	6.78748	7.30261	9.07523	10.60545	9.5752	11.95385	8.09044	13.92344	9.6055	15.3476	7.92378	13.37802	6.42387	12.69624	5.81784	14.2113	6.30266	18.40803	7.49956	18.15047	8.84797	16.96872	10.56	14.75672	11.7569	20.754276521078484	3.0327523228429283	-0.2971860240510542	0.26625471048379723	-0.36571063629523626	0.034589468570912246	-0.2218590893093441	-0.10778501851598712	-0.14087135533630882	-0.1366961980793095	-0.11860071391268967	-0.1065458017239783	-0.16011982753342413	-0.07849673671098306	-0.1635163703300107	-0.049012781211199695	-0.19714884179115183	0.06347821161151807	-0.03672002192638818	0.0781978705468464	0.023983961457211617	0.002908779387550053	0.12307275790365368	0.07025543489663783	0.1868873069006639	-0.014707698400351105	0.08782999027513635	-0.0813431360402404	0.053284518168870865	-0.10860029259517573	0.12761119282726963	-0.08953272407227703	0.33300362495360947	-0.04382067973827	0.32442437628732895	0.02181526980606034	0.2723759924871028	0.10757490761731187	0.16925915922476203	0.17146641416713804	6.5	3.83	346.37	25.18	3.96	0.2166133	1.1010892	1.4751035	0.1856526	0.0640902
FG_AC20_R	FG	20	R	AC	FG_AC20	15.83242	12.30232	16.01423	7.19655	12.74169	4.98456	11.12057	4.71185	10.7418	5.31787	11.55994	5.69664	11.74175	6.37842	12.80229	8.52981	9.5146	9.5752	8.2268	8.30255	6.57538	10.02972	4.96941	8.57526	6.68143	6.95414	7.1511	6.15116	5.74209	6.98444	2.09078	8.68131	2.515	9.92367	3.83311	11.43873	6.16631	12.27202	20.312907354771927	3.0112565142776413	-0.29765648271855816	0.27620377315662215	-0.35980363008741534	0.0322950767276861	-0.22537239299585404	-0.1083922710907804	-0.1501832124319429	-0.1384631635387914	-0.12561242584476573	-0.1132501351114541	-0.1610387668011528	-0.08646809917400206	-0.16267183346875475	-0.0517444178452046	-0.19124035588944216	0.06291097199015913	-0.022036543592567664	0.07886787437954075	0.026668903628993997	0.004140622671462226	0.1242156433175726	0.07001753912015707	0.18634087697037244	-0.01676706777514656	0.08697815575200583	-0.07692683186764206	0.05596080877057026	-0.11067558156027547	0.1325169366460231	-0.08528409401415216	0.3260310695675108	-0.04178265397727025	0.31859632741556626	0.022458827457924782	0.2709677901417068	0.10917222016167194	0.1673391316201311	0.17368741028949608	6.5	3.83	346.37	25.18	3.96	0.2166133	1.1010892	1.4751035	0.1856526	0.0640902
FG_AC21_L	FG	21	L	AC	FG_AC21	2.33319	11.48418	2.5453	6.66628	6.0451	4.40883	7.75713	4.34823	7.98439	5.04516	7.0905	5.25727	6.69658	5.86329	5.46938	7.96923	8.72677	9.13583	10.39334	8.24195	11.74175	9.77216	13.51437	8.83282	12.10536	6.72688	11.57509	5.96935	13.0144	6.86324	16.78691	8.86312	16.16573	9.93882	14.49916	11.30238	11.8781	12.09021	20.59298919618187	3.024950687587608	-0.3006581572229408	0.27010632906622817	-0.35482068483347845	0.042109163548622514	-0.22126899176293519	-0.10989268932994915	-0.14207414868044005	-0.1354861158812682	-0.12218261659391158	-0.10594451432456606	-0.1611321431793028	-0.0841471400282828	-0.17148095454287166	-0.05058723388807098	-0.2008353061112485	0.06414117212598834	-0.03309798539409935	0.07535897973737894	0.03289278022250033	0.011420019717129736	0.11625726418229837	0.0650113639444877	0.1866121126319029	-0.0024542070007443906	0.09276523880123816	-0.08212774208212122	0.057907876486752344	-0.11048676167289086	0.13706167905595684	-0.08784027104011857	0.3399336589055003	-0.044548317131449626	0.32521336351661145	0.013984318932653339	0.2654626584457098	0.0998611300563838	0.1534443560727591	0.17152251525058818	6.83	2.5	361.23	28.98	3.79	0.4769514	-0.098989	1.6213853	0.7084454	-0.610803
FG_AC21_R	FG	21	R	AC	FG_AC21	13.72648	14.13555	14.78703	9.34794	12.09021	6.33296	10.34789	5.80269	9.86307	6.28751	10.6509	6.71173	10.72665	7.49956	11.42358	9.93882	8.07529	10.21153	6.51477	8.77222	4.8785	9.90852	3.49979	8.57526	5.33302	6.99959	6.06025	6.33296	4.46944	6.78748	0.59087	7.63592	0.80298	8.90857	1.93928	10.7115	4.40883	12.15081	20.610000110495157	3.0257764002636076	-0.30553934637915425	0.27263199967500246	-0.35931543041586594	0.04068544183117517	-0.22980252857854336	-0.1069384513504835	-0.14548229915114383	-0.13350489022120904	-0.121714795522704	-0.11019690185171488	-0.15975758172122506	-0.08922757710120924	-0.16306749483679026	-0.050948216554365246	-0.19574635778244245	0.06779291883663756	-0.03305896673462959	0.07945470048472864	0.04199917015532844	0.0088401403633652	0.12198396416564694	0.06323801314670545	0.18829560207896226	-0.0021441916731414906	0.09854445878630776	-0.0777656799762103	0.06291915458022013	-0.10978877295157506	0.1403736880682074	-0.08846487132000744	0.32906987512428826	-0.04911920468360423	0.3193769587473009	0.012765264873025789	0.2650632506968354	0.10082474296841594	0.14585867871939992	0.17186553550446457	6.83	2.5	361.23	28.98	3.79	0.4769514	-0.098989	1.6213853	0.7084454	-0.610803
FG_AC23_L	FG	23	L	AC	FG_AC23	3.13618	13.31741	3.04527	8.10559	6.30266	5.93905	7.96923	5.75724	8.2268	6.42387	7.30261	6.81779	7.0602	7.39351	6.06025	9.36309	9.52975	10.42364	10.80241	9.25704	12.54473	10.75695	14.28705	9.63581	12.65078	7.87833	11.89325	7.1511	13.54467	7.89348	17.18083	9.37824	16.66571	10.52969	15.4082	11.98416	12.90835	13.02955	20.512602755417156	3.0210394658085207	-0.3045520692519811	0.27400916092291566	-0.3576980771948265	0.025399516767100366	-0.22205739735480468	-0.1087828104453809	-0.14399441030906932	-0.1330837473341095	-0.1254218270344758	-0.10359140487616066	-0.16596616207022663	-0.07609131531357655	-0.17218174020812915	-0.04626174687601246	-0.20161168823387027	0.05737587394528041	-0.025627167700322855	0.07566573657841458	0.02437619829007273	0.007913022969434667	0.12180142801719565	0.06340261125492434	0.19470425266980806	-0.006564975426097491	0.0999364690101721	-0.07537279770798144	0.056874589818207574	-0.10309745541285883	0.14286597194410278	-0.0830116181849011	0.330804392629121	-0.045980247349469726	0.31693021810654853	0.013955705415414216	0.2703453344505896	0.09534346876963753	0.16047168442188753	0.1687730223034254	7.5	2.33	316.7	31.43	3.79	1.0055166	-0.252383	1.1830323	1.0455091	-0.610803
FG_AC23_R	FG	23	R	AC	FG_AC23	16.21119	12.48413	17.51414	7.57532	14.55977	4.98456	12.96895	4.54519	12.52958	5.07546	13.34771	5.69664	13.45377	6.34812	14.25675	8.45406	10.42364	9.04493	9.46915	7.71167	7.71167	8.90857	6.0451	7.59047	7.95408	6.09055	8.71162	5.39362	6.75718	6.15116	3.45434	6.98444	3.7422	8.16619	4.71185	9.74186	7.10565	11.18117	20.286041371992972	3.0099330323874423	-0.2883441283632502	0.26491135374852415	-0.36726055891540965	0.027133380904940732	-0.22959436711498707	-0.10930448320347663	-0.15259867018317774	-0.13572334829551908	-0.12936850916701617	-0.11093927050706479	-0.1677751747511183	-0.07790704412415816	-0.1710417944002782	-0.04550877767280267	-0.20423626964185718	0.060600200647838255	-0.013764039060428251	0.07815517751081379	0.02923716470259185	0.009635684875473807	0.11936613087170095	0.06328436484716357	0.19744726540752086	-0.006625203697627521	0.09894907298196337	-0.07473149487451497	0.05955429167887456	-0.10676891214868993	0.1580435119427335	-0.07535509333125723	0.32319551183991074	-0.04426781976142429	0.31258301343627043	0.014785321993304096	0.2695679856522707	0.09528467378043004	0.15603956308368677	0.17334128930804577	7.5	2.33	316.7	31.43	3.79	1.0055166	-0.252383	1.1830323	1.0455091	-0.610803
FG_AC25_L	FG	25	L	AC	FG_AC25	4.49974	13.40832	3.60585	8.39345	6.68143	5.81784	8.48436	5.40878	8.95403	6.0148	7.99954	6.51477	7.80258	7.19655	6.84809	9.4843	10.31758	10.30243	11.9084	9.01463	13.36286	10.49939	15.24154	9.15098	13.65073	7.30261	12.59018	6.42387	14.52946	7.37836	18.69589	8.81767	18.15047	9.75701	16.68086	11.55994	13.86284	12.78714	21.36060645557587	3.061548405803921	-0.2845165529717831	0.2606962840732104	-0.3571180615902557	0.03335032570873582	-0.23025722480140914	-0.10530271092633053	-0.14908790365468771	-0.13546969237085527	-0.12352281839664286	-0.11024394387515715	-0.1647353008180476	-0.08111912519953776	-0.169657022995564	-0.04823724425448853	-0.19979460057445972	0.06390898436006022	-0.033617576585425274	0.08038654844446794	0.03225555963436529	0.010722912941554832	0.10901275087748157	0.07064844964534778	0.18788005534065016	-0.0036036544915851038	0.10253923615884138	-0.07955981687809979	0.04786535472708917	-0.11378867696623957	0.14381750920396588	-0.08149503603367762	0.346186388555752	-0.04050741981331162	0.3267001826917239	0.006510840202654966	0.2696407454391457	0.0993270458703401	0.14640927975926138	0.17377592956291	4.83	1.67	158.55	25.02	3.96	-1.100855	-0.84791	-0.373795	0.1636403	0.0640902
FG_AC25_R	FG	25	R	AC	FG_AC25	16.33239	13.60527	17.51414	8.72677	13.1053	5.9542	11.40843	5.56028	11.02967	6.15116	11.86295	6.59053	12.01446	7.2723	13.1053	9.65096	9.6055	10.6812	7.96923	9.40855	6.60568	10.93876	4.8179	9.65096	6.52992	7.71167	7.2117	6.72688	5.49968	7.74197	1.74232	8.95403	2.07563	10.40849	3.5604	12.13566	6.31781	13.21136	21.800278633200517	3.081922751052836	-0.3036780670843733	0.2652707281690021	-0.3942239540474358	0.05307043101344146	-0.21562346835393364	-0.1059518856237318	-0.14173029604882698	-0.13667296078314722	-0.12006995047592925	-0.11277606834776754	-0.154492589233162	-0.08655052645535186	-0.15619827260013777	-0.05449706117762596	-0.18756128349848944	0.06155623270287193	-0.021146258139506963	0.08164774386935571	0.04331159734102902	0.011548370651417162	0.11676675982590143	0.07053407151369126	0.18800323864971177	-0.0013853249960638706	0.09568901443158113	-0.0762425500591101	0.057313171342298186	-0.11567408287774995	0.14259814407087393	-0.08268999986920067	0.3220870216992561	-0.05628867990630324	0.31801892657852765	0.012127172158164903	0.26385258828202995	0.10164582262836863	0.14708367726058613	0.1713285673897404	4.83	1.67	158.55	25.02	3.96	-1.100855	-0.84791	-0.373795	0.1636403	0.0640902
